<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US2.AAPL,1,20181025,14:40:00,220.4100000,220.4700000,220.3900000,220.4200000,1359
US2.AAPL,1,20181025,14:41:00,220.4400000,220.6700000,220.3500000,220.6700000,5712
US2.AAPL,1,20181025,14:42:00,220.7000000,220.7000000,220.5200000,220.6200000,3526
US2.AAPL,1,20181025,14:43:00,220.6100000,220.8000000,220.6100000,220.8000000,4461
US2.AAPL,1,20181025,14:44:00,220.8200000,220.8200000,220.6400000,220.7600000,3700
US2.AAPL,1,20181025,14:45:00,220.7500000,220.8000000,220.6600000,220.7100000,2800
US2.AAPL,1,20181025,14:46:00,220.8000000,220.9000000,220.7800000,220.9000000,2233
US2.AAPL,1,20181025,14:47:00,220.8600000,220.9500000,220.8200000,220.8900000,2804
US2.AAPL,1,20181025,14:48:00,220.9200000,220.9300000,220.8100000,220.8600000,2539
US2.AAPL,1,20181025,14:49:00,220.7900000,220.9400000,220.7500000,220.9100000,2500
US2.AAPL,1,20181025,14:50:00,220.9500000,220.9500000,220.8300000,220.8700000,1200
US2.AAPL,1,20181025,14:51:00,220.9000000,220.9100000,220.7700000,220.8000000,3873
US2.AAPL,1,20181025,14:52:00,220.7600000,220.8300000,220.6600000,220.6600000,3478
US2.AAPL,1,20181025,14:53:00,220.7000000,220.7200000,220.4000000,220.5100000,15215
US2.AAPL,1,20181025,14:54:00,220.4900000,220.7000000,220.4900000,220.7000000,1815
US2.AAPL,1,20181025,14:55:00,220.7100000,220.7500000,220.6500000,220.7200000,1600
US2.AAPL,1,20181025,14:56:00,220.7000000,220.7900000,220.6500000,220.6900000,1800
US2.AAPL,1,20181025,14:57:00,220.7200000,220.7800000,220.7100000,220.7500000,1000
US2.AAPL,1,20181025,14:58:00,220.7500000,220.7800000,220.6800000,220.6800000,2834
US2.AAPL,1,20181025,14:59:00,220.6700000,220.6700000,220.5100000,220.5500000,3200
US2.AAPL,1,20181025,15:00:00,220.5500000,220.5600000,220.4500000,220.5400000,1700
US2.AAPL,1,20181025,15:01:00,220.5900000,220.6100000,220.4700000,220.5400000,3100
US2.AAPL,1,20181025,15:02:00,220.4900000,220.6800000,220.4400000,220.6100000,3100
US2.AAPL,1,20181025,15:03:00,220.5500000,220.5500000,220.4400000,220.4750000,1800
US2.AAPL,1,20181025,15:04:00,220.4700000,220.6500000,220.4600000,220.5600000,2400
US2.AAPL,1,20181025,15:05:00,220.5900000,220.6700000,220.4200000,220.4500000,3819
US2.AAPL,1,20181025,15:06:00,220.5000000,220.6600000,220.5000000,220.5600000,1000
US2.AAPL,1,20181025,15:07:00,220.5400000,220.6300000,220.5000000,220.5600000,1884
US2.AAPL,1,20181025,15:08:00,220.5800000,220.7100000,220.5400000,220.7100000,2800
US2.AAPL,1,20181025,15:09:00,220.6400000,220.6700000,220.5100000,220.6100000,2300
US2.AAPL,1,20181025,15:10:00,220.5400000,220.6800000,220.4900000,220.6600000,2500
US2.AAPL,1,20181025,15:11:00,220.6300000,220.7100000,220.5900000,220.6200000,4850
US2.AAPL,1,20181025,15:12:00,220.7100000,220.8100000,220.6600000,220.7100000,2514
US2.AAPL,1,20181025,15:13:00,220.7400000,220.8700000,220.7300000,220.8700000,4947
US2.AAPL,1,20181025,15:14:00,220.8600000,220.8800000,220.7900000,220.8500000,1700
US2.AAPL,1,20181025,15:15:00,220.8100000,220.9100000,220.8100000,220.9100000,1495
US2.AAPL,1,20181025,15:16:00,220.9400000,221.1000000,220.9400000,221.0800000,4483
US2.AAPL,1,20181025,15:17:00,221.1000000,221.1700000,221.0400000,221.1600000,2800
US2.AAPL,1,20181025,15:18:00,221.1900000,221.2900000,221.1500000,221.2900000,3429
US2.AAPL,1,20181025,15:19:00,221.2900000,221.3600000,221.1900000,221.2800000,3947
US2.AAPL,1,20181025,15:20:00,221.3100000,221.3500000,221.2300000,221.2300000,3341
US2.AAPL,1,20181025,15:21:00,221.2700000,221.3000000,221.1900000,221.1900000,1500
US2.AAPL,1,20181025,15:22:00,221.1900000,221.1900000,220.8700000,220.9300000,7551
US2.AAPL,1,20181025,15:23:00,220.9400000,221.1200000,220.9300000,220.9900000,4900
US2.AAPL,1,20181025,15:24:00,221.0700000,221.2900000,221.0700000,221.1800000,8401
US2.AAPL,1,20181025,15:25:00,221.2200000,221.2700000,221.0800000,221.1400000,6349
US2.AAPL,1,20181025,15:26:00,221.1500000,221.1700000,221.0100000,221.0100000,3700
US2.AAPL,1,20181025,15:27:00,220.9900000,221.0900000,220.9900000,221.0700000,2994
US2.AAPL,1,20181025,15:28:00,221.1500000,221.1900000,220.9300000,221.0200000,7095
US2.AAPL,1,20181025,15:29:00,221.0000000,221.0600000,220.9100000,221.0200000,2400
US2.AAPL,1,20181025,15:30:00,221.0900000,221.1000000,221.0400000,221.1000000,2918
US2.AAPL,1,20181025,15:31:00,221.1200000,221.3500000,221.1100000,221.1500000,4271
US2.AAPL,1,20181025,15:32:00,221.1800000,221.1900000,220.9800000,220.9800000,3059
US2.AAPL,1,20181025,15:33:00,220.9500000,220.9500000,220.6500000,220.7600000,11590
US2.AAPL,1,20181025,15:34:00,220.7300000,220.7700000,220.6500000,220.6900000,4000
US2.AAPL,1,20181025,15:35:00,220.6700000,220.7500000,220.6300000,220.6900000,3225
US2.AAPL,1,20181025,15:36:00,220.7100000,220.9500000,220.6900000,220.8800000,2718
US2.AAPL,1,20181025,15:37:00,220.9000000,220.9900000,220.8300000,220.8500000,3202
US2.AAPL,1,20181025,15:38:00,220.8500000,220.9000000,220.8200000,220.8200000,1600
US2.AAPL,1,20181025,15:39:00,220.8600000,220.9600000,220.8600000,220.9600000,1601
US2.AAPL,1,20181025,15:40:00,220.9500000,221.0500000,220.7900000,220.9000000,4702
US2.AAPL,1,20181025,15:41:00,220.9400000,221.1700000,220.9300000,221.1700000,4040
US2.AAPL,1,20181025,15:42:00,221.1500000,221.2200000,221.1000000,221.2000000,2719
US2.AAPL,1,20181025,15:43:00,221.2200000,221.2300000,221.0600000,221.0600000,2652
US2.AAPL,1,20181025,15:44:00,221.0650000,221.0650000,220.6400000,220.6500000,4107
US2.AAPL,1,20181025,15:45:00,220.6500000,220.8700000,220.6300000,220.8200000,13104
US2.AAPL,1,20181025,15:46:00,220.8000000,221.0500000,220.5600000,220.7200000,9560
US2.AAPL,1,20181025,15:47:00,220.7100000,220.8100000,220.6300000,220.7900000,6287
US2.AAPL,1,20181025,15:48:00,220.7900000,221.0400000,220.7900000,220.9500000,7081
US2.AAPL,1,20181025,15:49:00,220.9500000,220.9700000,220.6100000,220.6600000,8400
US2.AAPL,1,20181025,15:50:00,220.6600000,221.0600000,220.6400000,220.9800000,8600
US2.AAPL,1,20181025,15:51:00,220.9500000,220.9500000,220.2500000,220.2700000,29335
US2.AAPL,1,20181025,15:52:00,220.2600000,220.3500000,220.0100000,220.2300000,19629
US2.AAPL,1,20181025,15:53:00,220.2500000,220.3900000,220.0300000,220.3500000,13001
US2.AAPL,1,20181025,15:54:00,220.3200000,220.3200000,220.0200000,220.1600000,9528
US2.AAPL,1,20181025,15:55:00,220.1700000,220.3600000,220.1500000,220.3400000,9121
US2.AAPL,1,20181025,15:56:00,220.3100000,220.3100000,219.8700000,219.9200000,16241
US2.AAPL,1,20181025,15:57:00,219.9400000,220.2000000,219.8500000,220.1600000,8300
US2.AAPL,1,20181025,15:58:00,220.1700000,220.5800000,220.1700000,220.5600000,11764
US2.AAPL,1,20181025,15:59:00,220.5400000,220.5800000,220.2100000,220.2100000,22497
US2.AAPL,1,20181025,16:00:00,220.2300000,220.3500000,219.6700000,219.8100000,36277
US2.AAPL,1,20181026,09:31:00,215.8900000,216.4100000,215.5000000,215.9000000,18782
US2.AAPL,1,20181026,09:32:00,216.0300000,216.3900000,215.8000000,216.1600000,15360
US2.AAPL,1,20181026,09:33:00,216.0800000,216.0900000,215.6800000,215.8100000,12911
US2.AAPL,1,20181026,09:34:00,215.7900000,215.7900000,214.7800000,215.2000000,20402
US2.AAPL,1,20181026,09:35:00,215.2200000,215.5600000,214.9500000,215.1900000,10078
US2.AAPL,1,20181026,09:36:00,215.2400000,215.5500000,214.9600000,215.4000000,18605
US2.AAPL,1,20181026,09:37:00,215.4000000,215.6700000,215.2100000,215.5800000,18497
US2.AAPL,1,20181026,09:38:00,215.5600000,216.4000000,215.5000000,216.3200000,18286
US2.AAPL,1,20181026,09:39:00,216.3000000,216.3200000,215.8600000,215.8700000,18840
US2.AAPL,1,20181026,09:40:00,215.9000000,216.1500000,215.6000000,215.9800000,15133
US2.AAPL,1,20181026,09:41:00,216.0100000,216.7000000,215.9600000,216.4500000,14106
US2.AAPL,1,20181026,09:42:00,216.3700000,216.6800000,216.1800000,216.6800000,16282
US2.AAPL,1,20181026,09:43:00,216.6200000,216.7700000,216.0900000,216.3700000,20612
US2.AAPL,1,20181026,09:44:00,216.4100000,217.3300000,216.4100000,217.3300000,11469
US2.AAPL,1,20181026,09:45:00,217.3400000,217.3500000,216.7800000,217.0000000,10300
US2.AAPL,1,20181026,09:46:00,217.1100000,217.3200000,216.9400000,217.2500000,10119
US2.AAPL,1,20181026,09:47:00,217.2000000,217.2000000,216.6600000,216.8900000,12644
US2.AAPL,1,20181026,09:48:00,216.8700000,217.1300000,216.7400000,217.0500000,9404
US2.AAPL,1,20181026,09:49:00,217.1200000,217.6000000,216.9700000,217.3900000,11306
US2.AAPL,1,20181026,09:50:00,217.2700000,217.8100000,217.2400000,217.7200000,10119
US2.AAPL,1,20181026,09:51:00,217.7000000,217.7000000,217.3100000,217.4000000,7326
US2.AAPL,1,20181026,09:52:00,217.4000000,217.4100000,216.9400000,217.0900000,6261
US2.AAPL,1,20181026,09:53:00,217.1000000,217.2900000,216.8600000,216.8600000,5861
US2.AAPL,1,20181026,09:54:00,216.8500000,216.8500000,216.3700000,216.6900000,12405
US2.AAPL,1,20181026,09:55:00,216.7300000,216.9300000,216.5600000,216.5700000,9071
US2.AAPL,1,20181026,09:56:00,216.4800000,216.6700000,216.4300000,216.5600000,5981
US2.AAPL,1,20181026,09:57:00,216.5300000,216.9500000,216.5300000,216.5700000,7838
US2.AAPL,1,20181026,09:58:00,216.6300000,216.7800000,216.2800000,216.7500000,4547
US2.AAPL,1,20181026,09:59:00,216.7300000,217.0500000,216.7300000,216.8500000,1600
US2.AAPL,1,20181026,10:00:00,216.8900000,216.8900000,216.3000000,216.3000000,4591
US2.AAPL,1,20181026,10:01:00,216.2900000,216.4000000,215.9900000,216.0100000,4049
US2.AAPL,1,20181026,10:02:00,215.8900000,215.9800000,215.6000000,215.6000000,2400
US2.AAPL,1,20181026,10:03:00,215.5800000,216.0500000,215.3900000,215.5200000,10373
US2.AAPL,1,20181026,10:04:00,215.6600000,215.9800000,215.6600000,215.8100000,3480
US2.AAPL,1,20181026,10:05:00,215.8100000,216.1600000,215.6700000,215.6700000,4600
US2.AAPL,1,20181026,10:06:00,215.7400000,215.7800000,215.4000000,215.4300000,4270
US2.AAPL,1,20181026,10:07:00,215.3700000,215.8000000,215.3400000,215.5700000,4300
US2.AAPL,1,20181026,10:08:00,215.6100000,215.7200000,215.1400000,215.1400000,6770
US2.AAPL,1,20181026,10:09:00,215.1100000,215.3200000,215.0500000,215.2300000,6038
US2.AAPL,1,20181026,10:10:00,215.3200000,215.4900000,215.0600000,215.2700000,7783
US2.AAPL,1,20181026,10:11:00,215.3800000,215.4400000,215.2000000,215.3000000,8601
US2.AAPL,1,20181026,10:12:00,215.3900000,215.3900000,214.8700000,215.1000000,13936
US2.AAPL,1,20181026,10:13:00,214.9900000,215.0000000,214.6400000,214.8100000,7198
US2.AAPL,1,20181026,10:14:00,214.9900000,215.4000000,214.7900000,215.0700000,5268
US2.AAPL,1,20181026,10:15:00,215.1500000,215.1900000,214.9500000,215.1900000,2700
US2.AAPL,1,20181026,10:16:00,215.2900000,215.2900000,214.9300000,215.0100000,3500
US2.AAPL,1,20181026,10:17:00,215.1200000,215.4600000,215.0200000,215.1500000,5566
US2.AAPL,1,20181026,10:18:00,215.2300000,215.2800000,215.0800000,215.1700000,4090
US2.AAPL,1,20181026,10:19:00,215.2700000,215.2900000,215.1100000,215.1300000,2987
US2.AAPL,1,20181026,10:20:00,215.1700000,215.6500000,215.1400000,215.5400000,3507
US2.AAPL,1,20181026,10:21:00,215.5500000,215.6000000,215.3300000,215.4100000,1948
US2.AAPL,1,20181026,10:22:00,215.3000000,215.5200000,215.2500000,215.5200000,2618
US2.AAPL,1,20181026,10:23:00,215.5600000,216.0200000,215.5600000,215.9400000,5000
US2.AAPL,1,20181026,10:24:00,215.9800000,216.2700000,215.9800000,216.1800000,2300
US2.AAPL,1,20181026,10:25:00,216.0900000,216.1600000,216.0400000,216.1600000,1669
US2.AAPL,1,20181026,10:26:00,216.2200000,216.5000000,216.1000000,216.2000000,4898
US2.AAPL,1,20181026,10:27:00,216.1000000,216.1000000,215.6200000,215.8400000,2811
US2.AAPL,1,20181026,10:28:00,215.8900000,215.8900000,215.6200000,215.6200000,900
US2.AAPL,1,20181026,10:29:00,215.6000000,215.7800000,215.5700000,215.6100000,4011
US2.AAPL,1,20181026,10:30:00,215.7000000,215.7000000,215.2600000,215.3700000,4500
US2.AAPL,1,20181026,10:31:00,215.4000000,215.6000000,215.2600000,215.4900000,3980
US2.AAPL,1,20181026,10:32:00,215.7100000,215.7700000,215.3700000,215.4200000,8400
US2.AAPL,1,20181026,10:33:00,215.3500000,215.3500000,215.0100000,215.0400000,3896
US2.AAPL,1,20181026,10:34:00,215.0200000,215.3700000,214.9800000,215.0000000,9685
US2.AAPL,1,20181026,10:35:00,215.0000000,215.4900000,215.0000000,215.3700000,17300
US2.AAPL,1,20181026,10:36:00,215.3300000,215.4900000,215.1500000,215.3100000,3100
US2.AAPL,1,20181026,10:37:00,215.2900000,215.3900000,215.1100000,215.2800000,3205
US2.AAPL,1,20181026,10:38:00,215.3000000,215.6100000,215.2850000,215.5100000,5062
US2.AAPL,1,20181026,10:39:00,215.4800000,215.5000000,215.0400000,215.0400000,10833
US2.AAPL,1,20181026,10:40:00,215.1200000,215.3100000,214.8600000,215.2200000,10850
US2.AAPL,1,20181026,10:41:00,215.2000000,215.3800000,215.0550000,215.1600000,8702
US2.AAPL,1,20181026,10:42:00,215.0900000,215.2100000,214.9200000,215.1150000,5596
US2.AAPL,1,20181026,10:43:00,215.0000000,215.3500000,215.0000000,215.1900000,7237
US2.AAPL,1,20181026,10:44:00,215.1500000,215.3800000,215.1350000,215.1350000,4695
US2.AAPL,1,20181026,10:45:00,215.1100000,215.3600000,215.0000000,215.0000000,10026
US2.AAPL,1,20181026,10:46:00,215.0500000,215.0500000,214.3200000,214.3200000,8626
US2.AAPL,1,20181026,10:47:00,214.3100000,214.5900000,214.1700000,214.1700000,3313
US2.AAPL,1,20181026,10:48:00,214.3500000,214.7400000,214.2900000,214.6500000,5644
US2.AAPL,1,20181026,10:49:00,214.7400000,214.9400000,214.7400000,214.7900000,2799
US2.AAPL,1,20181026,10:50:00,214.9500000,214.9500000,214.7400000,214.9200000,3900
US2.AAPL,1,20181026,10:51:00,214.8800000,215.3200000,214.8100000,215.1500000,4800
US2.AAPL,1,20181026,10:52:00,215.1200000,215.1200000,214.7600000,214.9000000,3200
US2.AAPL,1,20181026,10:53:00,214.8100000,214.8100000,214.3300000,214.5600000,4465
US2.AAPL,1,20181026,10:54:00,214.3300000,214.3300000,213.8100000,213.9000000,6317
US2.AAPL,1,20181026,10:55:00,213.9900000,214.2500000,213.9200000,213.9600000,1600
US2.AAPL,1,20181026,10:56:00,213.9400000,214.1300000,213.8600000,213.9000000,2728
US2.AAPL,1,20181026,10:57:00,213.9600000,214.0300000,213.3100000,213.4800000,14348
US2.AAPL,1,20181026,10:58:00,213.4900000,213.4900000,212.9100000,213.1600000,22469
US2.AAPL,1,20181026,10:59:00,213.1400000,213.1400000,212.8100000,212.9300000,4681
US2.AAPL,1,20181026,11:00:00,212.9300000,213.1700000,212.8000000,212.8700000,5720
US2.AAPL,1,20181026,11:01:00,212.7300000,213.5000000,212.7000000,213.4800000,31862
US2.AAPL,1,20181026,11:02:00,213.5500000,213.6500000,213.3900000,213.3900000,3049
US2.AAPL,1,20181026,11:03:00,213.4700000,213.6300000,213.2800000,213.6300000,3100
US2.AAPL,1,20181026,11:04:00,213.6200000,213.9300000,213.5700000,213.8700000,3802
US2.AAPL,1,20181026,11:05:00,213.7900000,214.0000000,213.6200000,213.8800000,5123
US2.AAPL,1,20181026,11:06:00,213.6600000,213.8200000,213.5700000,213.8200000,1600
US2.AAPL,1,20181026,11:07:00,213.8200000,214.2000000,213.8200000,214.1400000,2500
US2.AAPL,1,20181026,11:08:00,214.1200000,214.5500000,214.1200000,214.5100000,4400
US2.AAPL,1,20181026,11:09:00,214.6000000,214.7900000,214.2500000,214.2800000,7812
US2.AAPL,1,20181026,11:10:00,214.2500000,214.2900000,214.1600000,214.2100000,2593
US2.AAPL,1,20181026,11:11:00,214.1700000,214.5500000,214.1600000,214.5500000,1800
US2.AAPL,1,20181026,11:12:00,214.5800000,214.6600000,214.2200000,214.3200000,3400
US2.AAPL,1,20181026,11:13:00,214.3100000,214.6100000,214.3100000,214.3800000,5658
US2.AAPL,1,20181026,11:14:00,214.4300000,214.6000000,214.2400000,214.2500000,2829
US2.AAPL,1,20181026,11:15:00,214.2700000,214.6800000,214.2500000,214.5900000,3723
US2.AAPL,1,20181026,11:16:00,214.5800000,215.1400000,214.5800000,214.9800000,6385
US2.AAPL,1,20181026,11:17:00,214.9700000,215.1000000,214.8800000,214.9000000,2000
US2.AAPL,1,20181026,11:18:00,214.8900000,215.0300000,214.7700000,214.9900000,3600
US2.AAPL,1,20181026,11:19:00,215.0300000,215.4700000,215.0300000,215.3600000,3300
US2.AAPL,1,20181026,11:20:00,215.3900000,215.4000000,215.1400000,215.3800000,6613
US2.AAPL,1,20181026,11:21:00,215.4200000,215.7000000,215.3700000,215.7000000,3947
US2.AAPL,1,20181026,11:22:00,215.6600000,215.8300000,215.5900000,215.7800000,4553
US2.AAPL,1,20181026,11:23:00,215.7100000,215.7300000,215.5200000,215.6300000,5312
US2.AAPL,1,20181026,11:24:00,215.5700000,215.8100000,215.5600000,215.6900000,2666
US2.AAPL,1,20181026,11:25:00,215.6900000,216.1600000,215.6900000,216.0400000,4765
US2.AAPL,1,20181026,11:26:00,216.0900000,216.1900000,215.7900000,216.0400000,5628
US2.AAPL,1,20181026,11:27:00,216.0100000,216.1300000,215.7200000,215.7700000,3215
US2.AAPL,1,20181026,11:28:00,215.7100000,215.8000000,215.5700000,215.8000000,3879
US2.AAPL,1,20181026,11:29:00,215.7900000,216.1200000,215.7700000,216.1200000,4213
US2.AAPL,1,20181026,11:30:00,216.1600000,216.2200000,215.8000000,215.8700000,5673
US2.AAPL,1,20181026,11:31:00,215.9300000,216.4700000,215.9300000,216.3900000,4666
US2.AAPL,1,20181026,11:32:00,216.3800000,216.5800000,216.2600000,216.2600000,5800
US2.AAPL,1,20181026,11:33:00,216.1500000,216.1600000,216.0300000,216.1600000,2980
US2.AAPL,1,20181026,11:34:00,216.0600000,216.3300000,216.0600000,216.3300000,2200
US2.AAPL,1,20181026,11:35:00,216.3700000,216.6600000,216.3700000,216.4300000,7300
US2.AAPL,1,20181026,11:36:00,216.4700000,216.6900000,216.1600000,216.3600000,7122
US2.AAPL,1,20181026,11:37:00,216.4100000,216.4100000,216.0700000,216.0700000,1170
US2.AAPL,1,20181026,11:38:00,215.9100000,215.9100000,215.5700000,215.7200000,5049
US2.AAPL,1,20181026,11:39:00,215.8000000,215.8600000,215.6400000,215.7100000,3800
US2.AAPL,1,20181026,11:40:00,215.7000000,215.9400000,215.5700000,215.9300000,2922
US2.AAPL,1,20181026,11:41:00,215.9500000,216.3200000,215.9500000,215.9700000,2684
US2.AAPL,1,20181026,11:42:00,215.9300000,215.9700000,215.7600000,215.9700000,1230
US2.AAPL,1,20181026,11:43:00,216.0500000,216.0600000,215.8800000,216.0600000,3375
US2.AAPL,1,20181026,11:44:00,216.0000000,216.1300000,215.8000000,216.0500000,3730
US2.AAPL,1,20181026,11:45:00,216.0900000,216.0900000,215.8000000,215.8100000,1521
US2.AAPL,1,20181026,11:46:00,215.7200000,216.1900000,215.7200000,216.0800000,2300
US2.AAPL,1,20181026,11:47:00,216.0400000,216.0700000,215.8000000,215.9600000,2400
US2.AAPL,1,20181026,11:48:00,216.0000000,216.2400000,216.0000000,216.0400000,1500
US2.AAPL,1,20181026,11:49:00,216.0100000,216.0500000,215.7300000,216.0000000,4908
US2.AAPL,1,20181026,11:50:00,215.9700000,215.9900000,215.8600000,215.9900000,1584
US2.AAPL,1,20181026,11:51:00,215.9900000,216.4900000,215.9900000,216.4900000,3500
US2.AAPL,1,20181026,11:52:00,216.5500000,216.6800000,216.4700000,216.6600000,3890
US2.AAPL,1,20181026,11:53:00,216.7400000,216.7500000,216.5400000,216.6600000,2000
US2.AAPL,1,20181026,11:54:00,216.6600000,216.8200000,216.5700000,216.8200000,2633
US2.AAPL,1,20181026,11:55:00,216.8200000,216.8600000,216.2900000,216.2900000,4318
US2.AAPL,1,20181026,11:56:00,216.2500000,216.5900000,216.2400000,216.4100000,3000
US2.AAPL,1,20181026,11:57:00,216.6200000,216.6800000,216.5100000,216.5300000,2400
US2.AAPL,1,20181026,11:58:00,216.4200000,216.7100000,216.3600000,216.6200000,7100
US2.AAPL,1,20181026,11:59:00,216.5800000,216.7400000,216.5100000,216.5200000,1800
US2.AAPL,1,20181026,12:00:00,216.6400000,216.6400000,216.3300000,216.3400000,2400
US2.AAPL,1,20181026,12:01:00,216.3400000,216.7400000,216.3200000,216.4200000,3200
US2.AAPL,1,20181026,12:02:00,216.3600000,216.4700000,216.2500000,216.3700000,1600
US2.AAPL,1,20181026,12:03:00,216.3900000,216.5100000,216.3000000,216.4100000,2400
US2.AAPL,1,20181026,12:04:00,216.4000000,216.4500000,216.2700000,216.3500000,3500
US2.AAPL,1,20181026,12:05:00,216.3600000,216.8100000,216.2200000,216.8100000,4300
US2.AAPL,1,20181026,12:06:00,216.8400000,217.2600000,216.8400000,217.1900000,8422
US2.AAPL,1,20181026,12:07:00,217.1500000,217.1900000,217.0100000,217.0700000,3778
US2.AAPL,1,20181026,12:08:00,217.1500000,217.1500000,217.0000000,217.0600000,3700
US2.AAPL,1,20181026,12:09:00,217.0300000,217.1500000,216.9400000,216.9400000,2900
US2.AAPL,1,20181026,12:10:00,216.9300000,217.0400000,216.9100000,216.9300000,1940
US2.AAPL,1,20181026,12:11:00,216.9800000,217.0000000,216.4400000,216.7000000,3754
US2.AAPL,1,20181026,12:12:00,216.5800000,216.5800000,216.4200000,216.5400000,2200
US2.AAPL,1,20181026,12:13:00,216.5000000,216.6400000,216.3600000,216.4300000,1400
US2.AAPL,1,20181026,12:14:00,216.4900000,216.5900000,216.3900000,216.5900000,2704
US2.AAPL,1,20181026,12:15:00,216.5600000,216.6700000,216.5500000,216.6500000,1694
